PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,California,2023,52,X,7.77033,X,X,X,X,X,X,18362,204,236309
States,Florida,2023,52,X,6.88259,X,X,X,X,X,X,18033,356,262009
States,Illinois,2023,52,X,4.16734,X,X,X,X,X,X,3085,171,74028
States,Massachusetts,2023,52,X,6.44775,X,X,X,X,X,X,5282,104,81920
States,New Jersey,2023,52,X,8.82107,X,X,X,X,X,X,2636,32,29883
States,New York,2023,52,X,4.23452,X,X,X,X,X,X,2226,99,52568
States,Texas,2023,52,X,7.37873,X,X,X,X,X,X,3307,51,44818
States,Washington,2023,52,X,3.91859,X,X,X,X,X,X,2351,109,59996
States,California,2024,1,X,6.93704,X,X,X,X,X,X,17226,207,248319
States,Florida,2024,1,X,6.22866,X,X,X,X,X,X,16527,356,265338
States,Illinois,2024,1,X,3.49934,X,X,X,X,X,X,2486,169,71042
States,Massachusetts,2024,1,X,5.18626,X,X,X,X,X,X,4462,105,86035
States,New Jersey,2024,1,X,7.62949,X,X,X,X,X,X,2177,31,28534
States,New York,2024,1,X,3.52257,X,X,X,X,X,X,1957,99,55556
States,Texas,2024,1,X,7.33991,X,X,X,X,X,X,3480,52,47412
States,Washington,2024,1,X,3.46002,X,X,X,X,X,X,2407,109,69566
States,California,2024,2,X,5.48384,X,X,X,X,X,X,16015,209,292040
States,Florida,2024,2,X,5.29359,X,X,X,X,X,X,13981,356,264112
States,Illinois,2024,2,X,2.60509,X,X,X,X,X,X,1778,173,68251
States,Massachusetts,2024,2,X,4.46419,X,X,X,X,X,X,3848,105,86197
States,New Jersey,2024,2,X,6.49241,X,X,X,X,X,X,1843,32,28387
States,New York,2024,2,X,2.54504,X,X,X,X,X,X,1308,98,51394
States,Texas,2024,2,X,5.74415,X,X,X,X,X,X,2885,52,50225
States,Washington,2024,2,X,2.64208,X,X,X,X,X,X,1894,109,71686
States,California,2024,3,X,5.05494,X,X,X,X,X,X,13641,209,269855
States,Florida,2024,3,X,4.88784,X,X,X,X,X,X,12420,356,254100
States,Illinois,2024,3,X,2.3056,X,X,X,X,X,X,1347,173,58423
States,Massachusetts,2024,3,X,3.8875,X,X,X,X,X,X,3132,105,80566
States,New Jersey,2024,3,X,5.56383,X,X,X,X,X,X,1495,33,26870
States,New York,2024,3,X,2.24634,X,X,X,X,X,X,1072,98,47722
States,Texas,2024,3,X,6.45288,X,X,X,X,X,X,2948,53,45685
States,Washington,2024,3,X,2.73445,X,X,X,X,X,X,1762,109,64437
States,California,2024,4,X,4.36541,X,X,X,X,X,X,12834,211,293993
States,Florida,2024,4,X,4.94473,X,X,X,X,X,X,13012,356,263149
States,Illinois,2024,4,X,2.01561,X,X,X,X,X,X,1384,173,68664
States,Massachusetts,2024,4,X,3.74614,X,X,X,X,X,X,1749,104,46688
States,New Jersey,2024,4,X,5.18811,X,X,X,X,X,X,1510,33,29105
States,New York,2024,4,X,1.68956,X,X,X,X,X,X,1129,99,66822
States,Texas,2024,4,X,7.41785,X,X,X,X,X,X,4050,53,54598
States,Washington,2024,4,X,2.59007,X,X,X,X,X,X,1944,109,75056
States,California,2024,5,X,4.24409,X,X,X,X,X,X,12309,210,290027
States,Florida,2024,5,X,4.96202,X,X,X,X,X,X,12981,356,261607
States,Illinois,2024,5,X,2.30418,X,X,X,X,X,X,1665,174,72260
States,Massachusetts,2024,5,X,4.22667,X,X,X,X,X,X,3625,105,85765
States,New Jersey,2024,5,X,5.78569,X,X,X,X,X,X,1616,32,27931
States,New York,2024,5,X,2.40958,X,X,X,X,X,X,1050,99,43576
States,Texas,2024,5,X,8.58243,X,X,X,X,X,X,4858,53,56604
States,Washington,2024,5,X,2.32482,X,X,X,X,X,X,1769,109,76092
States,California,2024,6,X,4.0475,X,X,X,X,X,X,11329,210,279901
States,Florida,2024,6,X,5.08604,X,X,X,X,X,X,13607,356,267536
States,Illinois,2024,6,X,2.64751,X,X,X,X,X,X,1959,171,73994
States,Massachusetts,2024,6,X,4.55044,X,X,X,X,X,X,3984,103,87552
States,New Jersey,2024,6,X,5.8096,X,X,X,X,X,X,1677,32,28866
States,New York,2024,6,X,2.26655,X,X,X,X,X,X,1193,98,52635
States,Texas,2024,6,X,7.46488,X,X,X,X,X,X,4161,52,55741
States,Washington,2024,6,X,2.09751,X,X,X,X,X,X,1569,109,74803
States,California,2024,7,X,4.27979,X,X,X,X,X,X,12026,208,280995
States,Florida,2024,7,X,4.63437,X,X,X,X,X,X,12341,355,266293
States,Illinois,2024,7,X,2.70539,X,X,X,X,X,X,1878,174,69417
States,Massachusetts,2024,7,X,4.49449,X,X,X,X,X,X,3375,104,75092
States,New Jersey,2024,7,X,5.20962,X,X,X,X,X,X,1439,33,27622
States,New York,2024,7,X,2.34278,X,X,X,X,X,X,1191,99,50837
States,Texas,2024,7,X,6.33616,X,X,X,X,X,X,3314,54,52303
States,Washington,2024,7,X,2.07958,X,X,X,X,X,X,1514,109,72803
States,California,2024,8,X,4.46261,X,X,X,X,X,X,11503,209,257764
States,Florida,2024,8,X,4.48408,X,X,X,X,X,X,11571,353,258046
States,Illinois,2024,8,X,3.05882,X,X,X,X,X,X,2259,170,73852
States,Massachusetts,2024,8,X,4.62668,X,X,X,X,X,X,3770,105,81484
States,New Jersey,2024,8,X,5.6689,X,X,X,X,X,X,1581,31,27889
States,New York,2024,8,X,2.47413,X,X,X,X,X,X,1277,99,51614
States,Texas,2024,8,X,5.70926,X,X,X,X,X,X,3081,54,53965
States,Washington,2024,8,X,2.13347,X,X,X,X,X,X,1554,109,72839
States,California,2024,9,X,4.11688,X,X,X,X,X,X,11918,208,289491
States,Florida,2024,9,X,4.40331,X,X,X,X,X,X,11769,354,267276
States,Illinois,2024,9,X,2.8663,X,X,X,X,X,X,2155,174,75184
States,Massachusetts,2024,9,X,4.22522,X,X,X,X,X,X,3680,105,87096
States,New Jersey,2024,9,X,5.69908,X,X,X,X,X,X,1628,31,28566
States,New York,2024,9,X,2.23167,X,X,X,X,X,X,1160,100,51979
States,Texas,2024,9,X,4.91056,X,X,X,X,X,X,2630,54,53558
States,Washington,2024,9,X,1.8809,X,X,X,X,X,X,1404,109,74645
States,California,2024,10,X,3.97257,X,X,X,X,X,X,11359,209,285936
States,Florida,2024,10,X,4.03194,X,X,X,X,X,X,10942,354,271383
States,Illinois,2024,10,X,2.69907,X,X,X,X,X,X,2009,172,74433
States,Massachusetts,2024,10,X,3.84944,X,X,X,X,X,X,3291,105,85493
States,New Jersey,2024,10,X,5.64647,X,X,X,X,X,X,1563,31,27681
States,New York,2024,10,X,2.00618,X,X,X,X,X,X,1052,99,52438
States,Texas,2024,10,X,4.68026,X,X,X,X,X,X,2222,54,47476
States,Washington,2024,10,X,1.88231,X,X,X,X,X,X,1402,109,74483
States,California,2024,11,X,3.9524,X,X,X,X,X,X,11383,209,288002
States,Florida,2024,11,X,3.86881,X,X,X,X,X,X,10159,354,262587
States,Illinois,2024,11,X,2.36731,X,X,X,X,X,X,1690,171,71389
States,Massachusetts,2024,11,X,3.35394,X,X,X,X,X,X,2897,105,86376
States,New Jersey,2024,11,X,4.98404,X,X,X,X,X,X,1390,32,27889
States,New York,2024,11,X,1.84321,X,X,X,X,X,X,972,99,52734
States,Texas,2024,11,X,4.50151,X,X,X,X,X,X,1462,46,32478
States,Washington,2024,11,X,1.90267,X,X,X,X,X,X,1413,109,74264
States,California,2024,12,X,3.90304,X,X,X,X,X,X,11361,208,291081
States,Florida,2024,12,X,3.62185,X,X,X,X,X,X,9261,353,255698
States,Illinois,2024,12,X,2.2838,X,X,X,X,X,X,1645,173,72029
States,Massachusetts,2024,12,X,3.26665,X,X,X,X,X,X,2812,105,86082
States,New Jersey,2024,12,X,5.07288,X,X,X,X,X,X,1413,32,27854
States,New York,2024,12,X,1.78908,X,X,X,X,X,X,910,98,50864
States,Texas,2024,12,X,3.48645,X,X,X,X,X,X,1688,52,48416
States,Washington,2024,12,X,1.74396,X,X,X,X,X,X,1320,109,75690
States,California,2024,13,X,3.75537,X,X,X,X,X,X,10416,208,277363
States,Florida,2024,13,X,3.28885,X,X,X,X,X,X,8360,354,254192
States,Illinois,2024,13,X,2.2097,X,X,X,X,X,X,1557,173,70462
States,Massachusetts,2024,13,X,3.29987,X,X,X,X,X,X,2843,105,86155
States,New Jersey,2024,13,X,4.62164,X,X,X,X,X,X,1274,31,27566
States,New York,2024,13,X,1.83268,X,X,X,X,X,X,931,98,50800
States,Texas,2024,13,X,3.49867,X,X,X,X,X,X,1635,51,46732
States,Washington,2024,13,X,1.61154,X,X,X,X,X,X,1217,109,75518
States,California,2024,14,X,3.76951,X,X,X,X,X,X,10062,206,266931
States,Florida,2024,14,X,3.17729,X,X,X,X,X,X,8117,354,255469
States,Illinois,2024,14,X,1.95041,X,X,X,X,X,X,1390,173,71267
States,Massachusetts,2024,14,X,3.17707,X,X,X,X,X,X,2719,105,85582
States,New Jersey,2024,14,X,4.71861,X,X,X,X,X,X,1204,30,25516
States,New York,2024,14,X,1.65707,X,X,X,X,X,X,835,96,50390
States,Texas,2024,14,X,3.19234,X,X,X,X,X,X,1557,38,48773
States,Washington,2024,14,X,1.60521,X,X,X,X,X,X,1117,109,69586
States,California,2024,15,X,3.61006,X,X,X,X,X,X,10085,206,279358
States,Florida,2024,15,X,3.18272,X,X,X,X,X,X,8001,354,251389
States,Illinois,2024,15,X,1.69106,X,X,X,X,X,X,1235,173,73031
States,Massachusetts,2024,15,X,2.86417,X,X,X,X,X,X,2514,104,87774
States,New Jersey,2024,15,X,3.72884,X,X,X,X,X,X,1055,32,28293
States,New York,2024,15,X,1.46932,X,X,X,X,X,X,783,98,53290
States,Texas,2024,15,X,3.27859,X,X,X,X,X,X,1703,51,51943
States,Washington,2024,15,X,1.43626,X,X,X,X,X,X,1030,109,71714
States,California,2024,16,X,3.268,X,X,X,X,X,X,9052,197,276989
States,Florida,2024,16,X,3.02269,X,X,X,X,X,X,7751,354,256427
States,Illinois,2024,16,X,1.43824,X,X,X,X,X,X,1056,171,73423
States,Massachusetts,2024,16,X,2.1926,X,X,X,X,X,X,1791,103,81684
States,New Jersey,2024,16,X,3.35814,X,X,X,X,X,X,925,30,27545
States,New York,2024,16,X,1.30025,X,X,X,X,X,X,688,96,52913
States,Texas,2024,16,X,2.92862,X,X,X,X,X,X,1544,53,52721
States,Washington,2024,16,X,1.32604,X,X,X,X,X,X,941,109,70963
States,California,2024,17,X,3.39008,X,X,X,X,X,X,9668,200,285185
States,Florida,2024,17,X,3.09007,X,X,X,X,X,X,7834,354,253522
States,Illinois,2024,17,X,1.38986,X,X,X,X,X,X,994,174,71518
States,Massachusetts,2024,17,X,1.73889,X,X,X,X,X,X,1486,103,85457
States,New Jersey,2024,17,X,3.24361,X,X,X,X,X,X,911,30,28086
States,New York,2024,17,X,1.2529,X,X,X,X,X,X,642,96,51241
States,Texas,2024,17,X,2.85217,X,X,X,X,X,X,1442,52,50558
States,Washington,2024,17,X,1.3508,X,X,X,X,X,X,990,109,73290
States,California,2024,18,X,3.2853,X,X,X,X,X,X,9439,200,287310
States,Florida,2024,18,X,2.98732,X,X,X,X,X,X,7513,354,251496
States,Illinois,2024,18,X,1.29105,X,X,X,X,X,X,960,173,74358
States,Massachusetts,2024,18,X,1.75418,X,X,X,X,X,X,1498,102,85396
States,New Jersey,2024,18,X,3.13779,X,X,X,X,X,X,889,30,28332
States,New York,2024,18,X,1.07441,X,X,X,X,X,X,565,94,52587
States,Texas,2024,18,X,2.78647,X,X,X,X,X,X,1443,52,51786
States,Washington,2024,18,X,1.42105,X,X,X,X,X,X,1052,109,74030
States,California,2024,19,X,3.27604,X,X,X,X,X,X,9478,200,289313
States,Florida,2024,19,X,2.84153,X,X,X,X,X,X,7058,353,248387
States,Illinois,2024,19,X,1.18451,X,X,X,X,X,X,860,173,72604
States,Massachusetts,2024,19,X,1.49506,X,X,X,X,X,X,1291,104,86351
States,New Jersey,2024,19,X,2.98351,X,X,X,X,X,X,823,30,27585
States,New York,2024,19,X,1.02848,X,X,X,X,X,X,546,96,53088
States,Texas,2024,19,X,2.77788,X,X,X,X,X,X,1449,52,52162
States,Washington,2024,19,X,1.30312,X,X,X,X,X,X,957,108,73439
States,California,2024,20,X,3.31514,X,X,X,X,X,X,9604,196,289701
States,Florida,2024,20,X,2.93441,X,X,X,X,X,X,7194,354,245160
States,Illinois,2024,20,X,1.2056,X,X,X,X,X,X,859,167,71251
States,Massachusetts,2024,20,X,1.36295,X,X,X,X,X,X,1183,104,86797
States,New Jersey,2024,20,X,3.06277,X,X,X,X,X,X,829,30,27067
States,New York,2024,20,X,0.9333,X,X,X,X,X,X,491,92,52609
States,Texas,2024,20,X,2.63185,X,X,X,X,X,X,1283,38,48749
States,Washington,2024,20,X,1.20743,X,X,X,X,X,X,785,108,65014
States,California,2024,21,X,3.2727,X,X,X,X,X,X,9334,191,285208
States,Florida,2024,21,X,2.93562,X,X,X,X,X,X,7211,354,245638
States,Illinois,2024,21,X,1.11674,X,X,X,X,X,X,789,166,70652
States,Massachusetts,2024,21,X,1.28629,X,X,X,X,X,X,1125,101,87461
States,New Jersey,2024,21,X,2.97922,X,X,X,X,X,X,836,30,28061
States,New York,2024,21,X,0.866207,X,X,X,X,X,X,462,94,53336
States,Texas,2024,21,X,2.63975,X,X,X,X,X,X,1232,36,46671
States,Washington,2024,21,X,1.20033,X,X,X,X,X,X,870,108,72480
States,California,2024,22,X,3.41577,X,X,X,X,X,X,8757,190,256370
States,Florida,2024,22,X,2.94749,X,X,X,X,X,X,7276,354,246854
States,Illinois,2024,22,X,1.07781,X,X,X,X,X,X,706,164,65503
States,Massachusetts,2024,22,X,1.15929,X,X,X,X,X,X,963,101,83068
States,New Jersey,2024,22,X,2.67041,X,X,X,X,X,X,733,31,27449
States,New York,2024,22,X,0.845001,X,X,X,X,X,X,443,94,52426
States,Texas,2024,22,X,2.48773,X,X,X,X,X,X,1090,36,43815
States,Washington,2024,22,X,1.24401,X,X,X,X,X,X,857,108,68890
States,California,2024,23,X,2.98646,X,X,X,X,X,X,8329,187,278892
States,Florida,2024,23,X,2.84015,X,X,X,X,X,X,6924,355,243790
States,Illinois,2024,23,X,0.842124,X,X,X,X,X,X,574,165,68161
States,Massachusetts,2024,23,X,1.02936,X,X,X,X,X,X,881,100,85587
States,New Jersey,2024,23,X,2.65006,X,X,X,X,X,X,717,30,27056
States,New York,2024,23,X,0.790066,X,X,X,X,X,X,418,93,52907
States,Texas,2024,23,X,2.1227,X,X,X,X,X,X,965,36,45461
States,Washington,2024,23,X,1.12388,X,X,X,X,X,X,855,108,76076
States,California,2024,24,X,2.79366,X,X,X,X,X,X,7588,188,271615
States,Florida,2024,24,X,2.5624,X,X,X,X,X,X,6033,355,235443
States,Illinois,2024,24,X,0.812506,X,X,X,X,X,X,552,166,67938
States,Massachusetts,2024,24,X,1.03882,X,X,X,X,X,X,886,98,85289
States,New Jersey,2024,24,X,2.88458,X,X,X,X,X,X,787,31,27283
States,New York,2024,24,X,0.729241,X,X,X,X,X,X,380,93,52109
States,Texas,2024,24,X,2.25112,X,X,X,X,X,X,1016,36,45133
States,Washington,2024,24,X,1.02928,X,X,X,X,X,X,773,108,75101
States,California,2024,25,X,2.66718,X,X,X,X,X,X,7201,187,269986
States,Florida,2024,25,X,2.67263,X,X,X,X,X,X,6274,355,234750
States,Illinois,2024,25,X,0.714848,X,X,X,X,X,X,481,166,67287
States,Massachusetts,2024,25,X,0.931646,X,X,X,X,X,X,757,100,81254
States,New Jersey,2024,25,X,2.55727,X,X,X,X,X,X,691,31,27021
States,New York,2024,25,X,0.812978,X,X,X,X,X,X,436,93,53630
States,Texas,2024,25,X,2.02188,X,X,X,X,X,X,876,36,43326
States,Washington,2024,25,X,1.11669,X,X,X,X,X,X,799,108,71551
States,California,2024,26,X,2.4866,X,X,X,X,X,X,6803,190,273586
States,Florida,2024,26,X,2.75857,X,X,X,X,X,X,6503,354,235738
States,Illinois,2024,26,X,0.744749,X,X,X,X,X,X,501,165,67271
States,Massachusetts,2024,26,X,0.938934,X,X,X,X,X,X,808,101,86055
States,New Jersey,2024,26,X,2.56727,X,X,X,X,X,X,728,31,28357
States,New York,2024,26,X,0.751413,X,X,X,X,X,X,363,92,48309
States,Texas,2024,26,X,2.04044,X,X,X,X,X,X,892,35,43716
States,Washington,2024,26,X,0.901013,X,X,X,X,X,X,651,108,72252
States,California,2024,27,X,2.42956,X,X,X,X,X,X,5890,189,242431
States,Florida,2024,27,X,2.76884,X,X,X,X,X,X,6482,354,234105
States,Illinois,2024,27,X,0.73506,X,X,X,X,X,X,462,164,62852
States,Massachusetts,2024,27,X,0.936679,X,X,X,X,X,X,738,99,78789
States,New Jersey,2024,27,X,2.37595,X,X,X,X,X,X,645,30,27147
States,New York,2024,27,X,0.67063,X,X,X,X,X,X,317,92,47269
States,Texas,2024,27,X,1.49893,X,X,X,X,X,X,602,34,40162
States,Washington,2024,27,X,0.859541,X,X,X,X,X,X,551,108,64104
States,California,2024,28,X,2.1757,X,X,X,X,X,X,6020,189,276693
States,Florida,2024,28,X,2.84999,X,X,X,X,X,X,7026,355,246527
States,Illinois,2024,28,X,0.688925,X,X,X,X,X,X,462,164,67061
States,Massachusetts,2024,28,X,0.877583,X,X,X,X,X,X,770,96,87741
States,New Jersey,2024,28,X,2.48765,X,X,X,X,X,X,705,29,28340
States,New York,2024,28,X,1.48907,X,X,X,X,X,X,802,116,53859
States,Texas,2024,28,X,2.14924,X,X,X,X,X,X,964,49,44853
States,Washington,2024,28,X,0.682796,X,X,X,X,X,X,506,108,74107
States,California,2024,29,X,2.07936,X,X,X,X,X,X,5658,188,272103
States,Florida,2024,29,X,2.83016,X,X,X,X,X,X,6739,354,238114
States,Illinois,2024,29,X,0.743893,X,X,X,X,X,X,500,161,67214
States,Massachusetts,2024,29,X,0.88084,X,X,X,X,X,X,767,98,87076
States,New Jersey,2024,29,X,2.3865,X,X,X,X,X,X,676,31,28326
States,New York,2024,29,X,1.28793,X,X,X,X,X,X,747,115,58000
States,Texas,2024,29,X,2.2736,X,X,X,X,X,X,952,35,41872
States,Washington,2024,29,X,0.663263,X,X,X,X,X,X,469,108,70711
States,California,2024,30,X,2.03622,X,X,X,X,X,X,5465,187,268389
States,Florida,2024,30,X,2.82911,X,X,X,X,X,X,6672,354,235834
States,Illinois,2024,30,X,0.815847,X,X,X,X,X,X,556,164,68150
States,Massachusetts,2024,30,X,0.877142,X,X,X,X,X,X,759,98,86531
States,New Jersey,2024,30,X,2.63558,X,X,X,X,X,X,745,31,28267
States,New York,2024,30,X,1.41076,X,X,X,X,X,X,827,115,58621
States,Texas,2024,30,X,2.54975,X,X,X,X,X,X,1043,35,40906
States,Washington,2024,30,X,0.622983,X,X,X,X,X,X,442,108,70949
States,California,2024,31,X,1.99739,X,X,X,X,X,X,5303,186,265496
States,Florida,2024,31,X,2.57399,X,X,X,X,X,X,5980,354,232324
States,Illinois,2024,31,X,0.842473,X,X,X,X,X,X,583,166,69201
States,Massachusetts,2024,31,X,0.933889,X,X,X,X,X,X,796,97,85235
States,New Jersey,2024,31,X,2.51135,X,X,X,X,X,X,708,31,28192
States,New York,2024,31,X,1.46741,X,X,X,X,X,X,855,116,58266
States,Texas,2024,31,X,2.41333,X,X,X,X,X,X,1024,35,42431
States,Washington,2024,31,X,0.59198,X,X,X,X,X,X,412,108,69597
States,California,2024,32,X,1.95488,X,X,X,X,X,X,5180,188,264978
States,Florida,2024,32,X,2.39752,X,X,X,X,X,X,5484,354,228736
States,Illinois,2024,32,X,0.789032,X,X,X,X,X,X,545,164,69072
States,Massachusetts,2024,32,X,0.919635,X,X,X,X,X,X,777,97,84490
States,New Jersey,2024,32,X,2.5948,X,X,X,X,X,X,700,30,26977
States,New York,2024,32,X,1.44121,X,X,X,X,X,X,847,116,58770
States,Texas,2024,32,X,2.36305,X,X,X,X,X,X,1009,35,42699
States,Washington,2024,32,X,0.650159,X,X,X,X,X,X,449,108,69060
States,California,2024,33,X,1.88102,X,X,X,X,X,X,5134,187,272937
States,Florida,2024,33,X,2.25739,X,X,X,X,X,X,5276,354,233721
States,Illinois,2024,33,X,0.940938,X,X,X,X,X,X,668,168,70993
States,Massachusetts,2024,33,X,0.933514,X,X,X,X,X,X,786,99,84198
States,New Jersey,2024,33,X,2.50472,X,X,X,X,X,X,703,30,28067
States,New York,2024,33,X,1.52654,X,X,X,X,X,X,912,116,59743
States,Texas,2024,33,X,2.20275,X,X,X,X,X,X,1028,50,46669
States,Washington,2024,33,X,0.565363,X,X,X,X,X,X,392,108,69336
States,California,2024,34,X,2.0203,X,X,X,X,X,X,5614,186,277880
States,Florida,2024,34,X,2.64037,X,X,X,X,X,X,6339,355,240080
States,Illinois,2024,34,X,1.02098,X,X,X,X,X,X,735,168,71990
States,Massachusetts,2024,34,X,1.01879,X,X,X,X,X,X,842,98,82647
States,New Jersey,2024,34,X,2.3956,X,X,X,X,X,X,666,31,27801
States,New York,2024,34,X,1.3902,X,X,X,X,X,X,794,116,57114
States,Texas,2024,34,X,2.81698,X,X,X,X,X,X,1425,50,50586
States,Washington,2024,34,X,0.518001,X,X,X,X,X,X,360,108,69498
States,California,2024,35,X,2.15991,X,X,X,X,X,X,6029,189,279132
States,Florida,2024,35,X,3.13449,X,X,X,X,X,X,7698,355,245590
States,Illinois,2024,35,X,1.22508,X,X,X,X,X,X,921,168,75179
States,Massachusetts,2024,35,X,1.0206,X,X,X,X,X,X,885,107,86714
States,New Jersey,2024,35,X,2.33929,X,X,X,X,X,X,651,31,27829
States,New York,2024,35,X,1.41007,X,X,X,X,X,X,835,116,59217
States,Texas,2024,35,X,3.77615,X,X,X,X,X,X,1915,50,50713
States,Washington,2024,35,X,0.646304,X,X,X,X,X,X,438,108,67770
States,California,2024,36,X,2.30042,X,X,X,X,X,X,5848,188,254215
States,Florida,2024,36,X,3.08003,X,X,X,X,X,X,7559,354,245420
States,Illinois,2024,36,X,1.18451,X,X,X,X,X,X,822,164,69396
States,Massachusetts,2024,36,X,1.13464,X,X,X,X,X,X,949,110,83639
States,New Jersey,2024,36,X,2.49118,X,X,X,X,X,X,678,29,27216
States,New York,2024,36,X,1.47033,X,X,X,X,X,X,828,115,56314
States,Texas,2024,36,X,3.06199,X,X,X,X,X,X,1350,48,44089
States,Washington,2024,36,X,0.627769,X,X,X,X,X,X,418,108,66585
States,California,2024,37,X,2.18254,X,X,X,X,X,X,6184,189,283339
States,Florida,2024,37,X,2.78189,X,X,X,X,X,X,6762,355,243072
States,Illinois,2024,37,X,1.23597,X,X,X,X,X,X,928,166,75083
States,Massachusetts,2024,37,X,1.30964,X,X,X,X,X,X,1172,109,89490
States,New Jersey,2024,37,X,3.11994,X,X,X,X,X,X,905,32,29007
States,New York,2024,37,X,1.90983,X,X,X,X,X,X,1123,115,58801
States,Texas,2024,37,X,3.06496,X,X,X,X,X,X,1533,49,50017
States,Washington,2024,37,X,0.732989,X,X,X,X,X,X,540,108,73671
States,California,2024,38,X,2.1078,X,X,X,X,X,X,5789,189,274647
States,Florida,2024,38,X,2.88852,X,X,X,X,X,X,7180,355,248570
States,Illinois,2024,38,X,1.12023,X,X,X,X,X,X,788,162,70343
States,Massachusetts,2024,38,X,1.44152,X,X,X,X,X,X,1310,110,90876
States,New Jersey,2024,38,X,3.5435,X,X,X,X,X,X,1033,30,29152
States,New York,2024,38,X,2.18268,X,X,X,X,X,X,1358,115,62217
States,Texas,2024,38,X,2.71353,X,X,X,X,X,X,1362,49,50193
States,Washington,2024,38,X,0.77364,X,X,X,X,X,X,552,108,71351
States,California,2024,39,X,2.20044,X,X,X,X,X,X,6040,187,274491
States,Florida,2024,39,X,3.0019,X,X,X,X,X,X,7078,354,235784
States,Illinois,2024,39,X,1.14955,X,X,X,X,X,X,819,162,71245
States,Massachusetts,2024,39,X,1.39413,X,X,X,X,X,X,1242,111,89088
States,New Jersey,2024,39,X,3.75671,X,X,X,X,X,X,1063,30,28296
States,New York,2024,39,X,2.0654,X,X,X,X,X,X,1207,115,58439
States,Texas,2024,39,X,2.5152,X,X,X,X,X,X,1158,48,46040
States,Washington,2024,39,X,0.810254,X,X,X,X,X,X,586,108,72323
States,California,2024,40,X,2.14117,X,X,X,X,X,X,6371,210,297547
States,Florida,2024,40,X,2.92412,X,X,X,X,X,X,7214,356,246707
States,Illinois,2024,40,X,1.12563,X,X,X,X,X,X,932,191,82798
States,Massachusetts,2024,40,X,1.52107,X,X,X,X,X,X,1362,111,89542
States,New Jersey,2024,40,X,3.62251,X,X,X,X,X,X,932,29,25728
States,New York,2024,40,X,1.85201,X,X,X,X,X,X,1772,160,95680
States,Texas,2024,40,X,2.44141,X,X,X,X,X,X,1122,48,45957
States,Washington,2024,40,X,0.937143,X,X,X,X,X,X,885,153,94436
States,California,2024,41,X,2.18838,X,X,X,X,X,X,6483,211,296247
States,Florida,2024,41,X,2.87693,X,X,X,X,X,X,6342,356,220443
States,Illinois,2024,41,X,1.31189,X,X,X,X,X,X,1089,191,83010
States,Massachusetts,2024,41,X,1.54731,X,X,X,X,X,X,1374,111,88799
States,New Jersey,2024,41,X,3.89088,X,X,X,X,X,X,1044,30,26832
States,New York,2024,41,X,2.02301,X,X,X,X,X,X,1936,162,95699
States,Texas,2024,41,X,2.54252,X,X,X,X,X,X,1169,48,45978
States,Washington,2024,41,X,0.988094,X,X,X,X,X,X,922,153,93311
States,California,2024,42,X,2.26182,X,X,X,X,X,X,6643,210,293701
States,Florida,2024,42,X,2.7638,X,X,X,X,X,X,6700,356,242420
States,Illinois,2024,42,X,1.31588,X,X,X,X,X,X,1009,187,76679
States,Massachusetts,2024,42,X,1.77981,X,X,X,X,X,X,1533,111,86133
States,New Jersey,2024,42,X,4.24742,X,X,X,X,X,X,1179,30,27758
States,New York,2024,42,X,2.09214,X,X,X,X,X,X,1965,161,93923
States,Texas,2024,42,X,2.34834,X,X,X,X,X,X,1166,48,49652
States,Washington,2024,42,X,0.951422,X,X,X,X,X,X,935,153,98274
States,California,2024,43,X,2.49743,X,X,X,X,X,X,7341,210,293942
States,Florida,2024,43,X,3.06422,X,X,X,X,X,X,7538,356,246001
States,Illinois,2024,43,X,1.37343,X,X,X,X,X,X,1124,190,81839
States,Massachusetts,2024,43,X,1.80932,X,X,X,X,X,X,1674,111,92521
States,New Jersey,2024,43,X,4.43714,X,X,X,X,X,X,1255,30,28284
States,New York,2024,43,X,2.15664,X,X,X,X,X,X,2104,161,97559
States,Texas,2024,43,X,2.48267,X,X,X,X,X,X,1128,48,45435
States,Washington,2024,43,X,1.1944,X,X,X,X,X,X,1188,153,99464
States,California,2024,44,X,2.682,X,X,X,X,X,X,7770,208,289709
States,Florida,2024,44,X,3.36333,X,X,X,X,X,X,8301,357,246809
States,Illinois,2024,44,X,1.466,X,X,X,X,X,X,1155,190,78786
States,Massachusetts,2024,44,X,1.84684,X,X,X,X,X,X,1651,110,89396
States,New Jersey,2024,44,X,4.12551,X,X,X,X,X,X,1132,30,27439
States,New York,2024,44,X,2.05957,X,X,X,X,X,X,1914,161,92932
States,Texas,2024,44,X,2.70384,X,X,X,X,X,X,1216,48,44973
States,Washington,2024,44,X,1.22899,X,X,X,X,X,X,1207,153,98211
States,California,2024,45,X,3.07401,X,X,X,X,X,X,8990,209,292452
States,Florida,2024,45,X,3.7546,X,X,X,X,X,X,9565,356,254754
States,Illinois,2024,45,X,1.38207,X,X,X,X,X,X,1062,189,76841
